ID	TD1	TD2	BM1	TD3	BM2	BM3	TD4	TD5	TD6	BM4	TD7	TD8	BM5	TD9	BM6	BM7	BM8	BM9	TD10	BM10
ID_14195	0	0	0	0	0	1.29511e-07	0	0	0	4.36948e-07	1.04486e-07	0	0	0	3.07201e-07	0	0	0	0	1.76361e-07
ID_14317	0	0	0	0	0	0	0	4.1234e-07	0	0	0	0	0	0	0	0	0	0	0	0
ID_14318	0	0	0	0	0	0	0	3.35194e-07	0	0	0	0	0	0	0	0	0	0	0	0
ID_14765	1.23489e-05	0	2.84922e-06	8.93572e-06	0	8.06319e-07	4.95405e-06	4.76541e-05	1.23939e-05	8.95807e-06	9.68201e-05	2.20743e-06	2.79478e-06	1.25736e-05	7.7469e-07	0	1.46258e-06	1.66457e-06	5.4002e-07	6.51829e-07
ID_15073	1.98223e-06	0	5.37036e-06	9.38683e-07	0	1.64575e-05	2.49488e-07	1.12176e-06	8.54029e-07	5.77157e-06	1.18832e-06	0	0	5.13962e-07	7.5443e-06	0	1.57151e-05	7.70884e-06	7.40161e-07	1.27259e-05
ID_15330	0	4.60038e-07	3.01553e-05	0	0	1.50283e-05	1.9784e-07	0	2.36964e-07	3.81657e-06	0	0	0	2.62873e-06	0	0	0.000109335	8.96857e-06	0	0
ID_15503	0	0	4.0909e-06	2.14542e-07	0	0	0	0	0	0	0	0	0	0	1.29233e-05	7.33594e-06	0	2.38188e-06	0	0
ID_15520	0	8.18948e-07	1.37214e-06	8.92193e-07	0	6.03619e-06	0	4.65381e-07	0	0	1.51523e-06	0	0	1.99537e-07	0	0	0	6.09677e-06	9.82731e-07	0
ID_15637	0	0	3.70474e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51942e-05	0	0	0
ID_15676	0	0	1.17019e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16398e-06	0	0	0
ID_15772	0	0	9.36764e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	3.89276e-06	0	0	0
ID_16122	0	3.52653e-08	2.50721e-07	0	0	1.02451e-06	0	2.97812e-07	2.33947e-07	3.57338e-07	3.81207e-08	0	0	0	0	0	7.84569e-07	4.66109e-07	1.53371e-07	7.63028e-07
ID_16362	0	0	0	0	0	0	0	0	0	8.30329e-07	0	0	0	0	3.90057e-06	0	0	9.47058e-07	0	4.28269e-06
ID_16400	1.55503e-05	6.02472e-06	0.000174346	3.74422e-06	0.000225871	0.000312448	9.90981e-06	0	2.37067e-05	0.000240214	5.40696e-06	3.32737e-06	0.000201525	6.46755e-06	0.00011467	0.000181741	0.000239741	0.000234922	1.05713e-05	9.46998e-05
ID_16432	5.85264e-08	0	0.000126168	7.97048e-07	0	1.89949e-07	0	0	0	0	0	0	0	4.69102e-08	0	0	2.11652e-07	0	3.26941e-07	0
ID_16666	2.77465e-07	0	0	0	0	0	0	0	1.90031e-06	0	0	0	0	0	0	7.55647e-07	0	0	0	0
ID_16748	1.28751e-07	0	1.01706e-06	1.87514e-07	0	0	1.20918e-07	1.38697e-07	0	0	0	0	0	5.16401e-08	0	0	0	0	2.04558e-07	0
ID_16781	9.66736e-06	4.89036e-07	1.10744e-06	2.46098e-05	0	7.44688e-07	0	1.0389e-06	0	0	1.21264e-07	4.7386e-07	0	2.09012e-05	1.74678e-06	0	4.09141e-07	0	4.28731e-06	1.9859e-06
ID_16883	0	0	0	2.23714e-07	0	0	2.28624e-07	4.33654e-08	2.91576e-07	6.24079e-07	4.63069e-08	3.04408e-08	0	6.18419e-08	0	0	8.05322e-08	0	1.70356e-07	0
ID_16921	1.64431e-05	7.31015e-06	0.000118886	1.00177e-05	0.000203196	0.000274862	5.39672e-06	0	5.13362e-06	0.000175466	1.04094e-05	1.62548e-06	0.000165333	7.49141e-06	7.23799e-05	0.00018657	0.000194669	0.000174561	9.7935e-06	8.66768e-05
ID_16926	3.57707e-06	2.7433e-05	2.90438e-07	3.13293e-07	0	3.27663e-07	1.0372e-05	1.52282e-05	1.57404e-05	0	2.84921e-06	6.68183e-06	0	4.46813e-06	0	0	7.21698e-07	8.23941e-07	6.23793e-06	0
ID_16937	0	0	0	0	0	0	0	0	0	3.47405e-07	0	0	0	0	0	0	0	0	0	0
ID_16973	1.32421e-05	0.000132698	1.68819e-07	7.06667e-07	0	5.05691e-07	3.51092e-05	1.55163e-05	3.77222e-05	2.83441e-06	1.73439e-05	1.2052e-05	2.44164e-06	2.41248e-06	0	1.39676e-05	0	0	8.5718e-06	1.03459e-06
ID_16991	1.88539e-05	1.42701e-05	1.12157e-06	3.97112e-05	0	8.84235e-07	2.10513e-05	9.91378e-06	3.70107e-05	5.10959e-06	1.28323e-05	1.08196e-05	3.68355e-06	1.98666e-05	4.52211e-06	7.0262e-06	2.26763e-06	6.41199e-07	2.28171e-05	8.64768e-07
ID_17024	0	0	7.87149e-07	0	0	0	0	0	4.017e-07	7.59752e-07	1.45541e-07	0	5.90901e-06	0	7.26448e-06	1.04388e-06	0	2.00263e-06	0	8.30965e-06
ID_17067	0	3.82762e-08	0	0	0	0	0	0	4.17318e-08	3.33258e-07	0	0	8.5511e-07	0	3.53281e-07	0	1.67009e-07	3.29576e-07	4.51585e-08	2.01898e-07
ID_17188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72965e-08	0	0	0
ID_17310	1.48891e-06	3.49152e-06	7.75598e-07	1.08519e-06	0	6.01216e-07	1.80269e-05	1.62126e-05	8.62888e-06	2.90431e-06	6.55969e-06	1.41633e-05	2.32958e-06	5.23149e-06	1.03259e-06	0	2.65234e-06	0	9.05291e-07	2.70304e-06
ID_17495	7.51051e-05	0.000160256	1.69806e-05	5.61986e-05	3.96686e-05	1.42465e-05	0.000123798	5.46052e-05	8.19294e-05	4.27645e-05	5.24742e-05	8.74682e-05	7.23175e-05	8.98406e-05	3.77344e-05	3.64044e-05	9.59197e-06	4.8128e-05	6.74545e-05	4.55802e-05
ID_17618	0	0	0	0	0	0	1.20158e-06	8.36555e-07	0	0	5.5775e-07	4.98769e-06	0	0	0	0	0	0	0	0
ID_17619	1.34243e-06	0	0	2.46468e-06	0	0	6.5506e-07	0	0	0	0	2.00866e-06	0	5.8703e-06	0	0	0	0	1.51122e-06	0
ID_17637	0	1.9747e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_17782	1.66438e-07	2.08551e-07	0	1.28931e-06	0	0	7.74955e-07	6.93279e-07	0	0	1.20944e-06	1.23499e-06	0	6.27634e-07	0	0	2.4818e-07	0	3.21148e-07	3.38858e-07
ID_17824	9.41602e-08	0	0	3.12988e-07	0	0	2.70253e-07	1.28329e-07	1.97247e-07	0	1.41252e-07	7.07935e-07	0	5.52324e-07	0	0	0	0	2.78344e-07	0
ID_17877	0	0	3.52827e-06	0	0	0	0	0	0	0	0	0	0	0	9.50565e-07	0	0	0	0	9.73246e-07
ID_17878	2.20268e-07	0	0	1.16118e-07	0	0	0	0	0	1.96294e-06	1.56824e-07	0	0	0	0	0	0	0	0	0
ID_18066	0	0	0	6.15215e-08	0	0	0	0	0	0	0	2.14781e-07	0	0	0	0	0	0	0	0
ID_18250	0	0	0	0	0	0	0	0	0	2.32579e-07	0	0	0	0	0	0	0	0	0	0
ID_18652	0	0	0	0	0	0	0	0	0	6.35832e-07	0	0	0	0	2.32444e-06	0	0	0	0	1.33592e-06
ID_18776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10512e-06	0	0	0	0	6.65961e-07
ID_18883	0	0	0	0	0	0	0	0	0	2.03828e-07	0	0	0	0	6.34e-07	0	0	0	0	0
ID_19182	6.85379e-07	0	0	4.06526e-07	0	0	0	8.09102e-07	0	0	0	0	0	4.01315e-07	0	0	0	0	2.87866e-07	1.01648e-06
ID_19312	0	0	0	0	0	0	0	0	0	6.0099e-07	0	0	0	0	4.19278e-07	0	0	0	0	1.22112e-06
ID_19313	0	0	0	0	0	0	0	0	0	1.21014e-06	3.20781e-07	0	0	0	3.61973e-06	0	0	0	0	8.55714e-07
ID_19393	0	0	0	0	0	1.85591e-07	0	0	0	1.77923e-06	2.41375e-07	0	0	0	2.97688e-06	0	0	0	0	3.80401e-07
ID_19459	4.37586e-07	2.63373e-07	0	1.97923e-06	0	2.50124e-07	5.88989e-08	0	1.36309e-07	0	0	1.9611e-07	0	6.75895e-07	2.35561e-06	2.27827e-06	0	0	0	0
ID_19646	0	0	0	0	0	0	0	0	0	1.19432e-07	0	0	0	0	0	0	0	0	0	0
ID_19722	2.2357e-07	1.31223e-06	0	1.77838e-07	0	0	2.75289e-06	1.65957e-06	1.77691e-06	0	8.57927e-07	8.9265e-06	8.60246e-07	2.18703e-07	0	0	0	0	1.14974e-06	8.03953e-07
ID_19734	1.56153e-05	2.61409e-05	4.04346e-06	9.9433e-06	2.62673e-06	2.45747e-06	3.13032e-05	1.62512e-05	2.06277e-05	3.61029e-06	1.82888e-05	3.67742e-05	0	1.96456e-05	7.66509e-06	1.42143e-05	0	1.93087e-05	1.81033e-05	1.11263e-05
ID_19751	0	1.14529e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_19838	0	0	0	0	0	0	5.48241e-07	0	0	0	0	0	0	1.45504e-06	0	0	0	0	0	0
ID_20014	2.14323e-07	8.07421e-07	2.71563e-07	2.32741e-07	9.69274e-08	0	2.84714e-08	0	8.77704e-07	4.54983e-06	4.12735e-07	2.79057e-07	0	1.79125e-07	3.50902e-06	3.35675e-06	3.37915e-08	1.21615e-06	3.72065e-07	2.42753e-06
ID_20029	1.51638e-06	2.84634e-07	4.37699e-07	0	5.19417e-06	7.35741e-07	3.99791e-06	6.23288e-07	4.97299e-06	7.91536e-06	0	0	4.16868e-06	0	0	1.19914e-05	3.53617e-06	5.6009e-06	1.34989e-07	1.41023e-06
ID_20066	0	8.68195e-07	2.16863e-06	1.14996e-06	0	5.36718e-07	4.32262e-07	2.46865e-07	3.14565e-07	1.39691e-06	2.31243e-07	3.27581e-07	0	4.34686e-07	0	0	2.18485e-06	0	7.96533e-07	0
ID_20240	0	0	0	0	3.50231e-06	1.09221e-06	0	0	0	3.83045e-06	0	0	0	0	0	0	2.31703e-06	0	0	0
ID_20317	1.02181e-05	1.95668e-05	1.52672e-07	2.80928e-06	4.89834e-07	2.28546e-07	3.76658e-05	2.35183e-05	1.66794e-05	4.43806e-06	1.0793e-05	2.46026e-05	3.50714e-06	8.12344e-06	0	1.3985e-06	5.1111e-07	1.15236e-06	1.78782e-05	9.29491e-07
ID_20350	0	0	0	0	0	0	1.60745e-07	0	5.60184e-07	3.06449e-07	8.77872e-08	4.68659e-07	0	0	0	0	1.51805e-07	0	0	0
ID_20509	1.36131e-07	4.66699e-07	1.46958e-07	4.24896e-07	0	2.56823e-07	1.03799e-07	3.78143e-08	2.39595e-07	6.46406e-07	5.23064e-07	1.55262e-07	0	2.17722e-07	5.92446e-06	1.27456e-06	9.79753e-07	0	8.8292e-08	2.79973e-06
ID_20517	0	5.83863e-08	0	6.56138e-07	0	1.07784e-07	3.08516e-07	9.46555e-08	3.99813e-07	2.28926e-06	3.61906e-07	3.45484e-07	7.1795e-07	1.08762e-06	3.49684e-06	1.01369e-06	0	0	3.28152e-08	3.33109e-07
ID_20692	0	6.2437e-08	0	0	0	0	0	0	0	3.18066e-07	4.58527e-08	2.49089e-08	0	0	0	4.37289e-07	1.0532e-07	0	0	0
ID_20745	1.79772e-06	7.85123e-08	0	1.4227e-06	0	1.173e-06	0	9.85818e-07	0	1.18055e-06	8.63853e-07	0	0	1.45802e-07	7.00197e-07	2.70418e-06	0	0	4.87793e-07	1.60791e-06
ID_20836	1.302e-05	0	3.1214e-07	7.11508e-06	0	4.6809e-07	3.67417e-08	0	2.99299e-07	0	5.08962e-08	1.59374e-07	0	3.79558e-07	3.53817e-07	0	1.03993e-06	3.92353e-07	2.83634e-06	8.39928e-07
ID_21156	4.99204e-06	5.12003e-07	3.1909e-07	3.88146e-06	1.4654e-07	2.54148e-07	9.69413e-08	4.16751e-07	3.06087e-07	4.70095e-07	4.6354e-07	1.64072e-07	0	4.91421e-06	3.17557e-06	2.10971e-06	3.06716e-07	7.55444e-07	4.83776e-06	1.96221e-06
ID_21185	2.02981e-06	0	0	0	0	0	0	0	0	0	0	1.5275e-06	0	0	0	0	0	0	0	0
ID_21546	1.86852e-07	0	1.65772e-06	0	5.97724e-06	6.73231e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	9.78242e-07
ID_21600	0	0	0	0	0	4.42352e-06	0	0	0	2.23951e-06	0	0	0	0	0	0	0	0	0	2.54312e-06
ID_21776	0	7.12799e-08	9.03942e-08	0	0	0	0	0	0	0	0	0	0	0	6.42924e-07	0	0	0	0	0
ID_21879	0	9.60158e-08	8.29404e-07	2.05619e-07	0	0	2.28143e-07	1.10702e-07	1.16391e-07	0	1.27335e-07	2.8072e-07	0	3.44561e-07	0	0	0	0	1.49936e-07	4.86794e-07
ID_22044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4024e-06
ID_22250	0	2.43008e-07	0	5.72173e-08	0	0	0	0	0	0	1.45841e-07	0	0	0	1.55919e-06	0	0	0	0	0
ID_22714	0	0	0	0	0	0	0	0	0	5.52835e-07	0	0	0	0	0	0	0	0	0	0
ID_22779	0	0	0	0	0	0	0	0	0	3.02257e-07	8.71735e-08	0	0	0	0	0	0	0	0	3.62542e-07
ID_23536	2.93816e-07	1.04853e-05	6.86601e-07	0	0	0	4.65547e-06	1.07905e-06	1.04317e-05	4.64289e-07	2.11258e-06	9.48524e-06	4.01207e-07	3.73006e-07	0	2.54121e-06	0	0	1.03409e-07	9.37382e-08
ID_24041	1.27466e-05	4.2895e-06	4.52601e-07	4.34285e-06	0	5.02493e-07	8.64079e-06	1.94393e-05	3.24235e-05	4.80077e-06	9.85398e-06	2.88488e-05	2.93806e-06	1.18306e-05	6.48232e-07	3.37306e-06	4.10968e-07	2.31769e-07	7.08581e-05	1.48722e-06
ID_24150	5.47349e-06	4.38853e-06	0	9.42098e-07	0	2.64244e-07	8.50083e-06	1.00094e-05	2.76296e-05	3.54652e-06	5.63968e-06	2.10133e-05	0	8.79079e-06	0	2.41087e-06	2.91933e-07	0	3.00467e-05	3.59834e-07
ID_24338	0	0	0	0	0	0	0	0	0	9.16804e-07	6.64185e-08	0	0	0	4.82744e-07	0	0	0	0	2.77139e-07
ID_24354	4.12848e-07	0	0	0	0	0	0	0	0	8.47534e-06	0	0	0	0	0	0	0	2.16826e-06	0	0
ID_24608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57711e-08	0
ID_24640	0	0	0	0	0	0	0	0	0	0	0	2.06047e-07	0	0	0	0	0	0	0	0
ID_24686	1.68592e-05	2.21517e-05	1.60157e-05	2.53554e-05	4.85293e-05	2.01481e-05	2.3521e-05	1.83545e-05	1.13494e-05	2.82049e-05	1.65804e-05	2.09223e-05	3.36821e-05	1.9118e-05	2.44193e-05	2.2249e-05	2.14447e-05	2.99861e-05	2.09747e-05	3.81907e-05
ID_24758	9.84565e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.07891e-07	0	0
ID_24906	0	0	0	0	0	0	0	0	0	2.70782e-07	0	0	0	0	0	0	0	0	0	0
ID_24936	2.03059e-06	5.59086e-06	4.98315e-07	1.31395e-06	0	0	2.84516e-05	1.49074e-05	1.48833e-05	2.60579e-06	8.74383e-06	1.28787e-05	0	8.68041e-06	0	0	0	0	1.01216e-06	0
ID_25011	0	0	0	9.75752e-08	0	0	0	0	0	2.91876e-07	0	0	0	1.99519e-07	3.20282e-07	0	0	0	0	9.18704e-07
ID_25244	0	0	0	0	0	0	0	0	0	0	4.36154e-08	1.47333e-07	0	0	0	0	0	0	0	0
ID_25347	0	1.89856e-07	0	0	0	0	4.23336e-07	1.51535e-07	0	0	0	2.14705e-07	0	2.24141e-07	0	0	0	0	0	0
ID_25412	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96209e-07	0	0	0	0	0	0
ID_25607	4.58219e-05	6.76583e-08	4.25303e-06	1.62449e-07	0	0	3.61005e-06	0	5.69328e-06	0	4.26188e-06	8.46951e-09	7.46304e-07	1.18817e-07	1.05726e-05	2.07849e-06	1.02225e-05	4.1958e-06	2.37864e-06	5.50745e-06
ID_25670	0	6.40444e-08	0	2.74769e-07	0	2.40929e-07	0	0	6.69554e-08	0	0	0	0	5.71201e-08	0	0	1.86034e-06	0	0	6.41569e-07
ID_25678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03513e-06
ID_25719	0.000153165	1.61627e-05	9.94945e-06	0.000103954	8.93125e-05	4.93005e-06	2.56406e-05	6.77248e-05	8.80816e-05	1.09542e-05	3.00878e-05	4.4582e-06	5.22139e-06	4.95046e-05	6.04782e-05	6.21719e-06	1.58028e-05	7.62961e-06	8.53208e-05	2.41244e-05
ID_25726	0	0	3.38511e-06	0	1.38686e-05	0	0	0	0	3.39923e-06	5.42606e-07	0	0	0	0	0	0	0	0	0
ID_25794	0	0	2.40283e-06	0	0	0	0	0	0	0	0	0	0	0	4.87383e-05	0	0	0	0	0
ID_25844	0	0	0	2.64966e-08	0	0	0	0	0	0	0	0	0	0	5.11797e-07	0	0	0	0	0
ID_25847	6.83351e-07	1.24427e-07	5.48719e-05	1.19495e-07	4.16942e-06	0	0	0	4.7434e-07	4.90618e-06	5.50756e-07	0	0	0	1.17767e-06	4.41895e-06	2.7653e-07	0	0	7.3109e-06
ID_25892	0	0	0	1.65146e-05	0	0	0	0	0	0	6.51297e-06	1.39525e-05	0	2.25646e-05	0	0	0	0	0	0
ID_25904	0	2.30901e-07	0	6.72545e-08	0	0	0	0	4.35436e-07	4.52578e-06	2.45764e-07	0	0	0	1.0312e-06	0	0	0	0	2.52636e-06
ID_26004	0.000144416	1.72465e-05	2.34086e-05	0.00012678	9.82368e-05	1.74705e-05	2.83463e-05	7.85124e-05	0.00010369	3.49573e-05	3.6667e-05	5.91826e-06	4.25964e-05	6.1364e-05	8.18775e-05	3.8574e-06	2.18355e-05	1.68219e-05	9.41177e-05	7.78318e-05
ID_26138	0	2.48693e-07	0	1.84679e-07	3.76856e-06	0	0	0	1.09019e-07	2.948e-06	3.02473e-07	0	1.20236e-05	0	4.01848e-06	1.7458e-06	4.35016e-07	5.37677e-06	0	4.38454e-06
ID_26192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.20813e-08	0
ID_26200	0	0	0	0	0	0	1.30223e-06	0	2.02612e-06	0	0	1.31161e-06	0	5.97072e-07	0	0	0	0	0	0
ID_26236	0	0	0	3.24628e-07	0	0	0	0	0	1.44412e-06	0	0	0	0	1.42174e-06	0	0	0	0	0
ID_26433	8.35971e-06	0.000119662	6.89213e-06	0.000240508	4.67379e-06	6.15709e-06	0.000194222	9.6099e-05	8.76436e-05	3.97087e-05	0.000174544	0.000325487	0.000123992	0.000182214	5.01852e-06	4.36193e-05	1.1783e-06	1.77836e-05	8.49032e-05	5.0691e-05
ID_26587	0	1.06971e-06	0	2.82952e-06	0	0	1.51226e-06	3.21473e-06	3.07781e-06	6.68059e-07	2.37621e-06	4.244e-06	1.81658e-06	3.87178e-08	0	0	0	0	0	2.08177e-07
ID_26735	6.59769e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.21135e-06	0	0	0	0	3.25564e-06	0
ID_26766	4.28646e-06	4.11763e-06	0	6.82055e-06	0	2.05646e-07	6.74706e-06	3.69478e-06	3.82824e-06	4.6418e-07	1.01062e-05	4.14112e-06	0	8.40274e-06	0	0	0	0	7.77227e-06	0
ID_26816	0	4.70507e-08	0	9.96166e-07	0	0	0	3.32959e-07	9.27056e-06	0	0	6.08472e-07	0	7.34656e-07	0	0	0	0	1.87614e-06	0
ID_26964	0	6.69995e-07	0	7.59184e-06	0	0	1.12062e-05	3.58601e-06	1.24917e-06	0	2.0911e-06	2.11451e-05	0	6.50553e-06	0	0	0	0	2.08696e-06	0
ID_27005	1.5719e-06	5.34676e-06	0	2.04083e-05	0	0	2.3574e-05	8.40256e-06	5.71226e-06	1.15726e-06	1.3302e-05	3.82452e-05	0	1.48628e-05	0	0	0	0	6.99523e-06	1.39559e-06
ID_27015	2.51282e-06	0	0	0	0	0	0	0	0	0	0	0	0	5.4842e-06	0	0	0	0	5.53442e-06	0
ID_27082	1.12005e-06	4.35318e-06	0	8.79888e-06	0	0	1.05893e-05	7.35103e-06	3.26318e-06	5.67994e-07	7.65806e-06	1.62253e-05	0	6.65672e-06	0	0	0	0	5.35711e-06	2.00075e-06
ID_27403	5.20464e-08	0	1.78163e-07	8.64536e-08	0	0	0	0	6.80998e-07	6.37637e-06	7.43054e-07	0	0	0	4.05505e-07	6.62562e-06	1.99744e-07	0	0	2.43044e-06
ID_27886	3.84434e-08	0	0	1.35562e-07	0	0	0	0	0	0	1.24693e-07	0	0	0	0	0	0	0	0	0
ID_27906	0	0	0	2.03777e-07	0	0	0	0	0	5.44211e-07	1.93499e-07	0	0	0	0	0	0	3.04037e-07	0	1.64647e-07
ID_27960	1.66159e-06	4.18477e-06	1.9673e-07	2.87127e-07	0	1.98584e-07	2.28163e-05	1.49627e-05	8.91721e-06	4.43405e-06	6.91246e-06	1.68357e-05	1.15742e-06	6.79274e-06	0	0	0	0	9.84456e-07	1.3521e-06
ID_28002	0	0	0	0	0	0	0	1.02198e-05	0	0	0	1.04007e-05	0	0	0	0	0	0	0	0
ID_28147	0	0	0	0	0	0	0	0	0	7.08172e-07	0	0	0	0	0	0	0	0	0	0
ID_28149	0	0	0	0	0	0	0	6.2062e-06	0	0	0	4.76899e-06	0	0	0	0	0	0	0	0
ID_28594	1.03516e-07	0	0	6.72252e-08	0	0	0	0	0	5.0583e-07	1.84411e-08	0	0	0	0	0	0	5.64189e-07	0	0
ID_28703	1.00313e-06	8.98414e-08	0	5.92336e-07	0	0	1.37313e-05	3.59739e-06	7.3453e-07	1.68962e-06	1.54712e-07	1.42726e-06	0	2.48756e-06	0	0	3.7645e-07	8.61452e-07	1.53105e-07	1.83619e-07
ID_28797	1.69997e-06	3.81485e-06	0	4.06046e-07	0	2.03097e-07	2.03455e-05	1.61719e-05	7.41822e-06	1.42651e-06	5.62601e-06	1.63008e-05	1.13675e-06	6.82809e-06	0	1.93896e-06	0	0	5.07835e-07	0
ID_28837	2.22674e-06	4.57274e-06	2.3932e-07	1.03284e-06	0	3.63023e-07	2.17999e-05	1.83916e-05	1.13588e-05	3.00664e-06	8.41593e-06	1.71589e-05	0	6.17912e-06	0	1.13206e-06	0	3.06298e-07	1.06881e-06	6.68455e-07
ID_28953	4.85221e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_28961	5.97227e-08	7.60973e-08	1.85892e-07	9.81788e-08	0	0	8.76383e-08	1.1506e-07	3.15675e-08	0	1.83051e-07	1.26379e-07	0	1.73578e-07	0	0	0	0	7.19545e-08	0
ID_29069	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92699e-06	0	0	0	0	0	0
ID_29392	1.61032e-06	4.3792e-06	1.06013e-07	8.93315e-07	0	1.0604e-07	2.0229e-05	8.8909e-06	9.38885e-06	2.85192e-06	7.24639e-06	7.8446e-06	1.22303e-06	5.78738e-06	0	8.90821e-07	0	0	4.9234e-07	4.27889e-07
ID_29629	0	0	1.14763e-06	3.69971e-08	0	0	0	0	0	0	0	1.35872e-08	0	6.39915e-08	0	0	2.7503e-07	0	9.269e-09	9.5615e-08
ID_29651	0	2.41353e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_29658	4.63808e-07	7.21679e-07	0	1.93596e-07	0	0	1.41789e-06	8.41751e-07	4.1501e-07	0	7.20975e-07	2.3557e-06	0	2.56312e-06	0	0	1.00054e-06	0	4.63751e-06	0
ID_29881	7.86748e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID_29952	0	0	0	0	0	0	0	0	0	3.33761e-07	0	0	0	0	0	0	0	0	0	0
ID_30093	8.67226e-07	0	0	1.05568e-07	0	0	1.4374e-07	8.16879e-08	2.0585e-07	0	6.71755e-08	0	0	1.48051e-07	0	0	0	0	3.81794e-07	0
ID_30145	0	0	0	0	0	0	0	0	3.62628e-07	0	0	0	0	0	0	0	0	0	0	0
ID_30170	0	0	0	2.53914e-07	0	0	0	0	0	0	0	0	0	3.21684e-07	0	0	0	0	0	0
ID_30367	1.42029e-05	0.000134546	3.66299e-07	6.61675e-07	5.8698e-07	3.66104e-07	4.01028e-05	1.82947e-05	3.98669e-05	1.64888e-06	1.65184e-05	1.42009e-05	1.0669e-06	2.83515e-06	0	6.71972e-06	0	4.60302e-07	9.43214e-06	4.98541e-07
ID_30435	1.92031e-06	5.10788e-06	2.20108e-07	5.8269e-07	0	4.29054e-07	2.66186e-05	6.77176e-06	1.1758e-05	9.88595e-07	9.24207e-06	6.50243e-06	0	7.20407e-06	0	0	0	0	1.35308e-06	0
ID_30591	2.24336e-06	5.00417e-06	2.81189e-07	1.25786e-06	0	7.0617e-08	2.52515e-05	1.11874e-05	1.13914e-05	3.01324e-06	9.11242e-06	1.06297e-05	0	6.69577e-06	0	0	0	0	1.0917e-06	4.74487e-07
ID_30623	8.41082e-08	6.89579e-08	0	0	0	0	2.55066e-07	1.11229e-06	0	0	1.13052e-06	2.57165e-06	0	2.00628e-07	0	0	0	0	0	0
ID_30648	7.30245e-07	3.46899e-06	0	9.86999e-08	0	0	1.57481e-05	6.4034e-06	4.92438e-06	0	2.45306e-06	1.5907e-06	0	8.67993e-07	0	0	0	0	0	0
ID_30652	1.98088e-06	2.49225e-06	0	3.71542e-07	0	0	1.8239e-05	8.15659e-06	1.02463e-05	0	2.22693e-06	2.72496e-06	0	2.86368e-06	0	0	0	0	0	9.01402e-07
ID_30848	6.39277e-07	2.86869e-06	0	2.21571e-07	0	8.35874e-08	8.2519e-06	3.47669e-06	3.92041e-06	5.64127e-07	3.06069e-06	7.89529e-06	0	2.26707e-06	0	0	0	0	3.89262e-07	0
ID_31172	2.74299e-07	9.30932e-07	0	0	0	0	0	7.01497e-06	6.19337e-07	0	0	5.88393e-06	0	1.2019e-05	0	0	0	0	0	0
ID_31208	2.04632e-07	0	0	5.29932e-08	0	0	0	0	0	2.04151e-06	0	0	0	0	0	0	0	0	0	6.05572e-07
ID_31386	8.44045e-07	3.83718e-06	1.85048e-07	7.36046e-07	0	9.25601e-08	1.72939e-05	7.08307e-06	8.23126e-06	2.08247e-07	6.5695e-06	4.93094e-06	1.07642e-06	5.06011e-06	0	8.54887e-07	0	0	7.50778e-07	5.02534e-07
ID_31470	1.78619e-06	2.68327e-06	0	0	0	0	1.0966e-05	6.55711e-06	4.82197e-06	0	3.24983e-06	9.67258e-06	0	3.01437e-06	0	0	0	0	8.56048e-07	0
ID_31513	1.9457e-06	3.37528e-06	0	1.06188e-06	0	5.3496e-07	2.0711e-05	1.59771e-05	9.69411e-06	1.79055e-06	5.90807e-06	1.41449e-05	2.33846e-06	5.19546e-06	0	1.22159e-06	0	0	7.81063e-07	8.89174e-07
ID_31532	0	0	0	0	0	0	0	5.33772e-06	0	0	0	2.65644e-06	0	0	0	0	0	0	0	0
ID_31760	0	0	0	0	0	0	0	8.91675e-06	0	0	0	8.53228e-06	0	0	0	0	0	0	0	0
ID_31937	1.94402e-06	3.57213e-06	1.37106e-07	1.05068e-06	0	6.76543e-07	2.46917e-05	1.66408e-05	1.06624e-05	1.8383e-06	7.21089e-06	1.47318e-05	7.99057e-07	6.29497e-06	0	1.24666e-06	0	0	4.73692e-07	7.51494e-07
